subject,topic_id,year_from,year_to,cosine_sim,drift
math,30,2011,2012,0.150126,0.849874
math,31,2011,2012,0.358069,0.641931
math,32,2011,2012,0.444562,0.555438
math,33,2011,2012,0.568722,0.431278
math,35,2011,2012,0.59145,0.40855
math,36,2011,2012,0.608235,0.391765
math,37,2011,2012,0.316147,0.683853
math,38,2011,2012,0.595368,0.404632
math,39,2011,2012,0.343098,0.656902
math,40,2011,2012,0.547689,0.452311
math,41,2011,2012,0.596575,0.403425
math,42,2011,2012,0.347208,0.652792
math,43,2011,2012,0.158396,0.841604
math,44,2011,2012,0.527771,0.472229
math,45,2011,2012,0.501027,0.498973
math,47,2011,2012,0.619701,0.380299
math,48,2011,2012,0.55702,0.44298
math,49,2011,2012,0.479439,0.520561
math,0,2012,2013,0.627909,0.372091
math,1,2012,2013,0.456807,0.543193
math,2,2012,2013,0.509653,0.490347
math,3,2012,2013,0.461721,0.538279
math,4,2012,2013,0.619252,0.380748
math,5,2012,2013,0.307775,0.692225
math,6,2012,2013,0.565606,0.434394
math,7,2012,2013,0.60535,0.39465
math,8,2012,2013,0.569586,0.430414
math,9,2012,2013,0.072074,0.927926
math,10,2012,2013,0.235416,0.764584
math,11,2012,2013,0.518523,0.481477
math,12,2012,2013,0.579439,0.420561
math,13,2012,2013,0.58762,0.41238
math,14,2012,2013,0.592688,0.407312
math,15,2012,2013,0.5585,0.4415
math,16,2012,2013,0.450975,0.549025
math,17,2012,2013,0.497937,0.502063
math,18,2012,2013,0.560609,0.439391
math,19,2012,2013,0.567973,0.432027
math,20,2012,2013,0.61166,0.38834
math,21,2012,2013,0.531952,0.468048
math,22,2012,2013,0.487787,0.512213
math,23,2012,2013,0.281953,0.718047
math,24,2012,2013,0.620565,0.379435
math,26,2012,2013,0.409916,0.590084
math,28,2012,2013,0.59315,0.40685
math,29,2012,2013,0.503608,0.496392
math,30,2012,2013,0.207681,0.792319
math,31,2012,2013,0.454593,0.545407
math,32,2012,2013,0.484094,0.515906
math,33,2012,2013,0.60521,0.39479
math,35,2012,2013,0.606721,0.393279
math,36,2012,2013,0.636686,0.363314
math,37,2012,2013,0.059827,0.940173
math,38,2012,2013,0.606721,0.393279
math,39,2012,2013,0.343416,0.656584
math,40,2012,2013,0.555742,0.444258
math,41,2012,2013,0.55735,0.44265
math,42,2012,2013,0.402061,0.597939
math,43,2012,2013,0.197654,0.802346
math,44,2012,2013,0.551371,0.448629
math,45,2012,2013,0.573898,0.426102
math,47,2012,2013,0.51801,0.48199
math,48,2012,2013,0.446972,0.553028
math,49,2012,2013,0.437213,0.562787
math,0,2013,2014,0.638947,0.361053
math,1,2013,2014,0.563072,0.436928
math,2,2013,2014,0.56648,0.43352
math,3,2013,2014,0.410551,0.589449
math,4,2013,2014,0.639855,0.360145
math,5,2013,2014,0.334314,0.665686
math,6,2013,2014,0.542598,0.457402
math,7,2013,2014,0.637751,0.362249
math,8,2013,2014,0.606086,0.393914
math,9,2013,2014,0.484111,0.515889
math,10,2013,2014,0.373781,0.626219
math,11,2013,2014,0.555718,0.444282
math,12,2013,2014,0.629094,0.370906
math,13,2013,2014,0.571656,0.428344
math,14,2013,2014,0.582556,0.417444
math,15,2013,2014,0.561652,0.438348
math,16,2013,2014,0.365661,0.634339
math,17,2013,2014,0.546893,0.453107
math,18,2013,2014,0.398191,0.601809
math,19,2013,2014,0.619252,0.380748
math,20,2013,2014,0.623126,0.376874
math,21,2013,2014,0.575374,0.424626
math,22,2013,2014,0.647447,0.352553
math,24,2013,2014,0.495335,0.504665
math,25,2013,2014,0.249126,0.750874
math,26,2013,2014,0.548374,0.451626
math,28,2013,2014,0.487776,0.512224
math,29,2013,2014,0.505339,0.494661
math,30,2013,2014,0.154118,0.845882
math,31,2013,2014,0.376094,0.623906
math,32,2013,2014,0.610595,0.389405
math,33,2013,2014,0.531903,0.468097
math,34,2013,2014,0.578064,0.421936
math,35,2013,2014,0.615378,0.384622
math,36,2013,2014,0.592252,0.407748
math,38,2013,2014,0.609556,0.390444
math,39,2013,2014,0.501998,0.498002
math,40,2013,2014,0.540215,0.459785
math,41,2013,2014,0.564779,0.435221
math,42,2013,2014,0.389803,0.610197
math,43,2013,2014,0.289545,0.710455
math,44,2013,2014,0.588697,0.411303
math,45,2013,2014,0.591332,0.408668
math,47,2013,2014,0.449076,0.550924
math,48,2013,2014,0.326398,0.673602
math,49,2013,2014,0.600438,0.399562
math,0,2014,2015,0.631627,0.368373
math,1,2014,2015,0.588192,0.411808
math,2,2014,2015,0.583869,0.416131
math,3,2014,2015,0.426371,0.573629
math,4,2014,2015,0.563072,0.436928
math,5,2014,2015,0.267367,0.732633
math,6,2014,2015,0.593722,0.406278
math,7,2014,2015,0.627118,0.372882
math,8,2014,2015,0.610869,0.389131
math,9,2014,2015,0.185133,0.814867
math,10,2014,2015,0.390729,0.609271
math,11,2014,2015,0.591174,0.408826
math,12,2014,2015,0.581989,0.418011
math,13,2014,2015,0.575126,0.424874
math,14,2014,2015,0.576321,0.423679
math,15,2014,2015,0.474027,0.525973
math,16,2014,2015,0.453388,0.546612
math,17,2014,2015,0.447358,0.552642
math,18,2014,2015,0.516803,0.483197
math,19,2014,2015,0.547846,0.452154
math,20,2014,2015,0.623126,0.376874
math,21,2014,2015,0.597473,0.402527
math,22,2014,2015,0.597747,0.402253
math,24,2014,2015,0.473343,0.526657
math,25,2014,2015,0.231423,0.768577
math,26,2014,2015,0.561496,0.438504
math,27,2014,2015,0.180608,0.819392
math,28,2014,2015,0.591187,0.408813
math,29,2014,2015,0.493884,0.506116
math,30,2014,2015,0.072807,0.927193
math,31,2014,2015,0.23449,0.76551
math,32,2014,2015,0.51166,0.48834
math,33,2014,2015,0.542664,0.457336
math,34,2014,2015,0.186198,0.813802
math,35,2014,2015,0.555898,0.444102
math,36,2014,2015,0.585109,0.414891
math,38,2014,2015,0.631903,0.368097
math,39,2014,2015,0.414425,0.585575
math,40,2014,2015,0.625219,0.374781
math,41,2014,2015,0.623126,0.376874
math,42,2014,2015,0.568486,0.431514
math,43,2014,2015,0.244545,0.755455
math,44,2014,2015,0.591046,0.408954
math,45,2014,2015,0.510751,0.489249
math,47,2014,2015,0.515513,0.484487
math,48,2014,2015,0.316738,0.683262
math,49,2014,2015,0.607443,0.392557
math,0,2015,2016,0.62163,0.37837
math,1,2015,2016,0.610133,0.389867
math,2,2015,2016,0.548872,0.451128
math,3,2015,2016,0.502959,0.497041
math,4,2015,2016,0.558014,0.441986
math,5,2015,2016,0.505734,0.494266
math,6,2015,2016,0.526667,0.473333
math,7,2015,2016,0.629222,0.370778
math,8,2015,2016,0.636686,0.363314
math,9,2015,2016,0.524632,0.475368
math,10,2015,2016,0.227313,0.772687
math,11,2015,2016,0.60581,0.39419
math,12,2015,2016,0.588888,0.411112
math,13,2015,2016,0.51562,0.48438
math,14,2015,2016,0.535314,0.464686
math,15,2015,2016,0.497024,0.502976
math,16,2015,2016,0.440749,0.559251
math,17,2015,2016,0.492421,0.507579
math,18,2015,2016,0.482579,0.517421
math,19,2015,2016,0.573781,0.426219
math,20,2015,2016,0.603718,0.396282
math,21,2015,2016,0.632811,0.367189
math,22,2015,2016,0.475092,0.524908
math,23,2015,2016,0.57046,0.42954
math,24,2015,2016,0.574252,0.425748
math,25,2015,2016,0.361545,0.638455
math,26,2015,2016,0.475179,0.524821
math,27,2015,2016,0.267766,0.732234
math,28,2015,2016,0.558132,0.441868
math,29,2015,2016,0.597758,0.402242
math,31,2015,2016,0.389249,0.610751
math,32,2015,2016,0.533877,0.466123
math,33,2015,2016,0.591686,0.408314
math,34,2015,2016,0.370714,0.629286
math,35,2015,2016,0.617596,0.382404
math,36,2015,2016,0.615827,0.384173
math,37,2015,2016,0.189776,0.810224
math,38,2015,2016,0.60613,0.39387
math,39,2015,2016,0.406833,0.593167
math,40,2015,2016,0.557222,0.442778
math,41,2015,2016,0.581764,0.418236
math,42,2015,2016,0.534814,0.465186
math,43,2015,2016,0.52541,0.47459
math,44,2015,2016,0.569266,0.430734
math,45,2015,2016,0.502256,0.497744
math,47,2015,2016,0.477734,0.522266
math,48,2015,2016,0.402167,0.597833
math,49,2015,2016,0.587586,0.412414
math,0,2016,2017,0.638947,0.361053
math,1,2016,2017,0.588663,0.411337
math,2,2016,2017,0.550935,0.449065
math,3,2016,2017,0.601926,0.398074
math,4,2016,2017,0.594855,0.405145
math,5,2016,2017,0.256605,0.743395
math,6,2016,2017,0.560823,0.439177
math,7,2016,2017,0.595497,0.404503
math,8,2016,2017,0.602092,0.397908
math,9,2016,2017,0.379681,0.620319
