subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2008,2009,38,0.433811,0.4,0.41622
physics,2008,2009,39,0.289346,0.6,0.390416
physics,2008,2009,40,0.406488,0.7,0.514315
physics,2008,2009,41,0.309535,0.2,0.242994
physics,2008,2009,42,0.577017,0.8,0.670455
physics,2008,2009,43,0.648991,0.9,0.754158
physics,2008,2009,44,0.668033,1.0,0.800983
physics,2008,2009,45,0.373067,0.7,0.48673
physics,2008,2009,46,0.388076,0.8,0.522628
physics,2008,2009,47,0.40846,1.0,0.58001
physics,2008,2009,48,0.303555,0.1,0.15044
physics,2008,2009,49,0.191391,0.1,0.131364
physics,2009,2010,0,0.622978,0.6,0.611273
physics,2009,2010,1,0.468385,0.8,0.590843
physics,2009,2010,2,0.64313,0.7,0.670361
physics,2009,2010,3,0.559268,0.7,0.62177
physics,2009,2010,4,0.589822,0.5,0.541209
physics,2009,2010,5,0.499642,0.7,0.583089
physics,2009,2010,6,0.403095,0.6,0.482222
physics,2009,2010,7,0.377093,0.6,0.463121
physics,2009,2010,8,0.564334,0.7,0.624888
physics,2009,2010,9,0.580924,0.8,0.673084
physics,2009,2010,10,0.724926,0.9,0.803032
physics,2009,2010,11,0.547002,0.7,0.614115
physics,2009,2010,12,0.389549,0.9,0.543747
physics,2009,2010,13,0.683148,1.0,0.811751
physics,2009,2010,14,0.731157,0.9,0.80684
physics,2009,2010,15,0.355832,0.6,0.44673
physics,2009,2010,16,0.545591,0.8,0.648745
physics,2009,2010,17,0.432549,0.8,0.561501
physics,2009,2010,18,0.460241,0.7,0.555348
physics,2009,2010,19,0.654307,0.9,0.757735
physics,2009,2010,20,0.554698,0.7,0.618936
physics,2009,2010,21,0.329895,0.6,0.425719
physics,2009,2010,22,0.33698,0.4,0.365796
physics,2009,2010,23,0.628103,0.9,0.739862
physics,2009,2010,24,0.296169,0.3,0.298072
physics,2009,2010,25,0.568235,0.9,0.696634
physics,2009,2010,26,0.554055,0.8,0.654691
physics,2009,2010,27,0.330264,0.5,0.397782
physics,2009,2010,28,0.644664,0.7,0.671194
physics,2009,2010,29,0.3309,0.3,0.314693
physics,2009,2010,30,0.444024,0.6,0.510361
physics,2009,2010,31,0.66413,0.6,0.630438
physics,2009,2010,32,0.21603,0.3,0.251183
physics,2009,2010,33,0.55544,0.9,0.686935
physics,2009,2010,34,0.47333,0.6,0.52919
physics,2009,2010,35,0.565555,0.9,0.694616
physics,2009,2010,36,0.727812,0.8,0.762201
physics,2009,2010,37,0.585223,0.8,0.675961
physics,2009,2010,38,0.328353,0.5,0.396393
physics,2009,2010,39,0.437447,0.7,0.538422
physics,2009,2010,40,0.583097,0.8,0.674541
physics,2009,2010,41,0.331231,0.5,0.398482
physics,2009,2010,42,0.677007,0.9,0.772738
physics,2009,2010,43,0.618713,1.0,0.764451
physics,2009,2010,44,0.697866,0.9,0.786148
physics,2009,2010,45,0.438317,0.8,0.566339
physics,2009,2010,46,0.389165,0.7,0.500228
physics,2009,2010,47,0.498192,0.9,0.641361
physics,2009,2010,48,0.359068,0.6,0.449271
physics,2009,2010,49,0.208567,0.3,0.246064
physics,2010,2011,0,0.549279,0.8,0.651346
physics,2010,2011,1,0.449408,0.8,0.575515
physics,2010,2011,2,0.665361,0.9,0.765095
physics,2010,2011,3,0.657645,0.7,0.678162
physics,2010,2011,4,0.496891,0.6,0.543599
physics,2010,2011,5,0.670411,0.8,0.729495
physics,2010,2011,6,0.488291,0.6,0.538412
physics,2010,2011,7,0.441657,0.5,0.469021
physics,2010,2011,8,0.694903,0.9,0.784264
physics,2010,2011,9,0.611609,0.7,0.652826
physics,2010,2011,10,0.732419,0.9,0.807608
physics,2010,2011,11,0.712706,0.8,0.753834
physics,2010,2011,12,0.294751,0.7,0.414829
physics,2010,2011,13,0.730362,0.9,0.806356
physics,2010,2011,14,0.653152,0.9,0.756959
physics,2010,2011,15,0.294426,0.6,0.395015
physics,2010,2011,16,0.70809,0.9,0.792594
physics,2010,2011,17,0.542114,0.8,0.646281
physics,2010,2011,18,0.556558,0.7,0.620092
physics,2010,2011,19,0.663187,0.9,0.763656
physics,2010,2011,20,0.488035,0.7,0.575109
physics,2010,2011,21,0.475771,0.6,0.530713
physics,2010,2011,22,0.376777,0.7,0.489877
physics,2010,2011,23,0.653431,0.8,0.719325
physics,2010,2011,24,0.384667,0.4,0.392183
physics,2010,2011,25,0.61033,0.9,0.727387
physics,2010,2011,26,0.723198,0.8,0.759663
physics,2010,2011,27,0.313565,0.3,0.306632
physics,2010,2011,28,0.684944,0.7,0.69239
physics,2010,2011,29,0.281757,0.3,0.290592
physics,2010,2011,30,0.408503,0.6,0.48607
physics,2010,2011,31,0.616741,0.8,0.696518
physics,2010,2011,32,0.30285,0.5,0.377218
physics,2010,2011,33,0.600116,0.7,0.646221
physics,2010,2011,34,0.612,0.8,0.693485
physics,2010,2011,35,0.721404,0.9,0.800866
physics,2010,2011,36,0.788572,0.9,0.84061
physics,2010,2011,37,0.318436,0.7,0.43774
physics,2010,2011,38,0.475818,0.6,0.530742
physics,2010,2011,39,0.652779,0.9,0.756709
physics,2010,2011,40,0.524839,0.7,0.599895
physics,2010,2011,41,0.407305,0.3,0.345513
physics,2010,2011,42,0.679085,0.8,0.7346
physics,2010,2011,43,0.562467,0.9,0.692283
physics,2010,2011,44,0.719809,0.8,0.757789
physics,2010,2011,45,0.347343,0.7,0.464299
physics,2010,2011,46,0.41696,0.8,0.548199
physics,2010,2011,47,0.645863,0.9,0.752042
physics,2010,2011,48,0.338851,0.4,0.366895
physics,2010,2011,49,0.320603,0.6,0.417904
physics,2011,2012,0,0.548508,0.6,0.5731
physics,2011,2012,1,0.565542,0.9,0.694607
physics,2011,2012,2,0.630216,0.8,0.70503
physics,2011,2012,3,0.675688,0.8,0.732608
physics,2011,2012,4,0.444991,0.7,0.544098
physics,2011,2012,5,0.739876,0.7,0.719386
physics,2011,2012,6,0.497796,0.7,0.581831
physics,2011,2012,7,0.349211,0.4,0.372884
physics,2011,2012,8,0.668885,0.8,0.728591
physics,2011,2012,9,0.646664,0.7,0.672276
physics,2011,2012,10,0.764576,0.9,0.826779
physics,2011,2012,11,0.697703,0.8,0.745358
physics,2011,2012,12,0.336455,0.7,0.454469
physics,2011,2012,13,0.689909,1.0,0.816504
physics,2011,2012,14,0.64874,0.8,0.716474
physics,2011,2012,15,0.394727,0.7,0.5048
physics,2011,2012,16,0.594146,0.8,0.681875
physics,2011,2012,17,0.49028,0.7,0.576665
physics,2011,2012,18,0.549246,0.9,0.682178
physics,2011,2012,19,0.581919,0.8,0.673752
physics,2011,2012,20,0.663668,0.6,0.63023
physics,2011,2012,22,0.530809,0.8,0.638179
physics,2011,2012,23,0.622622,0.9,0.736046
physics,2011,2012,24,0.314567,0.2,0.24453
