subject,topic_id,window,win_start,win_end,top_words,n_words
math,155,2015–2020,2015,2020,"curve, tropical, tropicalization, geometry, algebraic, fan, severi_variety, genus, supertropical, surface, variety, analytification, berkovich, bitangent, eigenvector, fermat_weber, hahn_analytification, hurwitz, ideal, matroid, overline, pseudotropical, ray, refined, secondary, semialgebraic, semiring, skeleton, toric",29
math,155,2020–2025,2020,2025,"curve, tropical, tropicalization, polytope, variety, geometry, toric, genus, toric_variety, algebraic, amoebae, bitangent, dissimilarity, fan, fermat_weber, graph, implicitization, locus, mangsa, mirror, overline, point, pranata, prym, quasistable, real, refined, sandpile, semialgebraic, string, stringy, surface, vector_bundle",33
math,156,2000–2005,2000,2005,"boundary, pseudoconvex_domain, bar, bergman_kernel, complete, domain, holomorphy, hyperbolicity, qtext, singularity, submanifold, ball, bbb, bergman, boa, cusp, envelope_holomorphy, family, fefferman, hat, hat_hat, holomorphic, hyperbolic, logarithmic, manifold, origin, pluripolar_hull, precise, pseudodifferential, schlicht, setminus, smooth, straube, structure, subset, umbilic, upper_semicontinuity",37
math,156,2005–2010,2005,2010,"domain, pseudoconvex_domain, boundary, bar, holomorphic, pluri, subset, bergman, envelope_holomorphy, hyperbolicity, kobayashi, pseudoconvex, smooth, berlyand, bidisc, bumping, carleson, complete, conductivity, cup, duren, euclidien, ginzburg_landau, holomorphy, mdbar, metric, mironescu, plurisubharmonic, schlicht, setminus, subelliptic, submanifold, weir",33
math,156,2010–2015,2010,2015,"bergman, boundary, domain, pseudoconvex_domain, holomorphic, convex, function, euclidien, metric, conductivity, harmonic, kobayashi, bidisc, biharmonic, disc, lempert, mathbb_mathbb, pluri, plurisubharmonic, point, poletsky, projection, semitube",23
math,156,2015–2020,2015,2020,"boundary, domain, function, pseudoconvex_domain, mathbb_mathbb, pseudoconvex, bergman, plurisubharmonic, kobayashi, convex, holomorphic, overline, partial, analytic, bar, cartan_thullen, mathbb, metric, poletsky, pseudometric",20
math,156,2020–2025,2020,2025,"boundary, domain, pseudoconvex_domain, bergman, holomorphic, mathbb_mathbb, kobayashi, subset, function, mathbb, pseudoconvex, convex, overline, angelo, dini, hartog, operator, partial, pseudodifferential",19
math,157,2000–2005,2000,2005,"motivic, hodge, motif, zeta_function, category, variety, char, dagger_rig, distinguished, group, igusa, kontsevich, localized, monoidal_category, tate_motif, vcd, additivity, anderson, chow_motif, denef_loeser_motivic, field, grothendieck, kuga_satake, mathbf, motive, polylogarithm, ring, tate, torsor, triangle, uniformizability, voevodsky",32
math,157,2005–2010,2005,2010,"motif, motive, motivic, category, group, hodge, variety, galois, tate, uniformizability, zeta_function, additive, alb, anderson, bondarko, cathelineau, chow, chow_motif, dgm, field, module, motifs_beilinson, ring, scheme, semiabelian, severi_brauer, structure, tamagawa, voevodsky",29
math,157,2010–2015,2010,2015,"category, group, motif, motive, motivic, scheme, variety, chow, cohomology, galois, hodge, nnum, noncommutative, alb, bondarko, charakt, chow_motive, mixed, monoid, motifs_beilinson, tannakian, tate_motif",22
math,157,2015–2020,2015,2020,"category, group, motif, motive, motivic, chow, cohomology, mixed, variety, eff, tate_motif, ayoub, field, functor, hilb_hilb, hodge, mathbb, mathbb_mathbb, mathbf_rigdm, obj, pink, rost_nilpotence, scheme, voevodsky",24
math,157,2020–2025,2020,2025,"category, hodge, motif, motivic, motive, variety, chow, cohomology, eff, group, chow_motif, bispectra, cor, dlt, field, filtration, functor, hilb_hilb, mathbf, mdm, nis, pink, scheme",23
math,158,2000–2005,2000,2005,"cluster, dunce_hat, algebra, copy, diagram, group, lecture, positivity, toric, algebras, enrique, poisson, rigid, rigidity, thompson, august, category, classical, compatible, conference, connection, fomin_zelevinsky, grassmanian, hall, institute, kleiman, mutation, object, orbit, union, variety",31
math,158,2005–2010,2005,2010,"algebra, algebras, category, cluster, mutation, quiver, cluster_tilting, fomin_zelevinsky, hall, lecture, triangulation, type, dynkin, formula, hereditary, loop, loops, myaa_myaa, positivity, surface, tilting, toric, unpunctured",23
math,158,2010–2015,2010,2015,"algebra, category, cluster, cluster_tilting, mutation, quiver, algebras, quantum, acyclic, dynkin, type, automorphism, cobinary, exchange, graph, group, hh1, myaa_myaa, sortable, stoke, triangulation",21
math,158,2015–2020,2015,2020,"algebra, algebras, category, cluster, mutation, quiver, surface, quantum, cluster_tilting, exchange, type, automorphism, coefficient, frieze, group, mathcal_mathcal, plabic, seed",18
math,158,2020–2025,2020,2025,"algebra, category, cluster, mutation, quiver, algebras, frieze, cluster_tilting, mathcal_mathcal, seed, flock, quantum, frieze_pattern, ginzburg, mut_mut, structure, superunitary, surface, triangulation, type",20
math,159,2000–2005,2000,2005,"inverse, boundary, conductivity, datum, mkdv, potential, spectral, dsh, function, impedance, obstacle, riemann_hilbert, sturm_liouville, uniqueness, 35l20, 35r30, borg_marchenko, dependence, domain, electromagnetic, forall_forall, geophysic, initial, int, interval, inversion, liouvillian, manifold, measurement, nonself_adjoint, nonuniqueness, profile, self_adjoint, term, velocity",35
math,159,2005–2010,2005,2010,"boundary, inverse, sturm_liouville, operator, borg_marchenko, dirac, spectral, conductivity, function, matrix, potential, self_adjoint, anisotropic, backscattering, boundary_condition, cmv, dirichlet_neumann, eigenvalue, impedance, membrane, mkdv, nonself_adjoint, semiseparable, szeg, ward",25
math,159,2010–2015,2010,2015,"boundary, inverse, operator, spectral, sturm_liouville, conductivity, dirac, eigenfunction, eigenparameter, matrix, borderline, borg_marchenko, cmv, coefficient, daubechie, differential, eigenvalue, function, impedance, invisibility, localization, mddim, measurement, pmatrix_end_pmatrix, resolvent, szeg, transmission, transmutation",28
math,159,2015–2020,2015,2020,"boundary, conductivity, eigenvalue, inverse, operator, spectral, sturm_liouville, transmission, boundary_condition, differential, conductive, dirac, eigenfunction, initial, mddim, potential, reconstruction, source, wave",19
math,159,2020–2025,2020,2025,"inverse, operator, spectral, sturm_liouville, boundary, boundary_condition, eigenvalue, wave, coefficient, differential, source, reconstruction, conductivity, datum, hole, marchenko, nsbf, potential, transmission, uniqueness",20
math,160,2000–2005,2000,2005,"fibonacci, sequence, arabic_numeral, arabic_letter, chiffre, symbol, advanced, astronomical, coefficient, convolved, description, east, easter, equal, europe, explicit, formal, furst, geq1k_geq1, indian, integer, lim_infty, lucas, manipulation, monomial, nnth, operation, origine, polynomial, power, replacement, root, series, somos, straight, sum, summation, triad, viswanath",39
math,160,2005–2010,2005,2010,"fibonacci, sequence, recurrence_relation, sum, binomial, fibonacci_lucas, caravan, densities, dividing, prs, recurrence, recursive, riordan_array, arabic_numeral, basketball, boring, buzzati, consecutive, fast, furst, integer, lim_infty, lucas, messenger, monomial, nnth, occupation, rna, sheffer, string, subresultant, summation, viswanath",33
math,160,2010–2015,2010,2015,"fibonacci, lucas, sequence, recurrence_relation, fibonacci_lucas, integer, recurrence, identity, linear, pascal_triangle, sagan, abel, binet, binomial, bivariate, caravan, fast, gibonacci, golden, hankel_determinant, hyperharmonic, kakutani, lek, odd, partition, pell, polynomial, quaternion, recursive, sum, word, zeckendorf",32
math,160,2015–2020,2015,2020,"fibonacci, fibonacci_lucas, lucas, sequence, recurrence, tribonacci, identity, matrix, recurrence_relation, sum, binet, binomial, collatz, cube, cullen, fiboquadratic, golden, hyperharmonic, jacobsthal, linear, narayana, octonion, pascal_triangle, spiral, sqrt, zeckendorf",26
math,160,2020–2025,2020,2025,"fibonacci, fibonacci_lucas, sequence, recurrence, identity, sum, polynomial, recurrence_relation, tribonacci, barypolygonal, binomial, bonacci, catalan, coefficient, congruent, formula, golden, golden_ratio, integer, lucas, mathbf, mersenne_lucas, pell, rueppel, spinor, spiral, tetranacci, vec, zeckendorf",29
math,161,2000–2005,2000,2005,"enstrophy, noise, ergodicity, flow, geophysical, harris, mode, navi_stoke, navier_stoke, quasi_geostrophic, spectra, tsirelson, white, associated, dimensional, enhancement, fluid, kpp, lder_continuity, principle, quantity, rms, scale, shear, speed, variational, vorticity, wind",28
math,161,2005–2010,2005,2010,"flow, noise, navi_stoke, navier_stoke, stochastic, diffeomorphism, dumbbell, markov, martingale, random, shear, speed, baroclinic, degenerate, deviation_principle, drift, enhancement, enstrophy, feller, field, flexible, fluctuation, geophysical, gyre, harris, hydrodynamic, kpp, layer, particle, principle, quasi_geostrophic, rms, roughness, scheme, shell_turbulence, stationary, stoke, transport, turbulence, upwind, variational",41
math,161,2010–2015,2010,2015,"navi_stoke, navier_stoke, noise, stochastic, flow, fluid, markov, transmission, acute, boundary, coarse, diffeomorphism, diffusion, dimensional, ergodicity, feller, grade, homogenization, iyer, martingale, mbox_mbox, measure, medium, multiplicative_noise, ornstein_uhlenbeck, perturbation, pinball, random, shell_turbulence, space, symplectic, velocity, veretennikov, white_noise",34
math,161,2015–2020,2015,2020,"navi_stoke, navier_stoke, stochastic, noise, random, flow, fluid, cavitation, grade, measure, medium, multiplicative_noise, transport, vorticity, acute, conservation_law, correlation, dimensional, ergodicity, euler, goupillaud, homogenization, intermittent, mbox_mbox, salt, transmission, velocity",27
math,161,2020–2025,2020,2025,"flow, fluid, navi_stoke, navier_stoke, noise, stochastic, transport, random, deterministic, multiplicative_noise, scbf, turbulence, cavitation, velocity, weak",15
math,162,2000–2005,2000,2005,"algorithm, armed_bandit, bandit, choice, gilbert, long_standing, mosteller, rate, suggestion, winning",10
math,162,2005–2010,2005,2010,"portfolio, armed_bandit, bandit, channel, choice, detection, fama, markowitz, mosteller, optimal, position, rate, reaction, winning, adaptive, algorithm, allocation, annal_applied, arm, bayesian, benchmark, clinical_trial, delay, design, gilbert, long_standing, penalty, player, policy, probability, reward, rmab, rule, suggestion, winner",35
math,162,2010–2015,2010,2015,"bandit, policy, reward, regret, arm, multi_armed, prophet, abse, bayesian, covariate, online, optimal, player, portfolio, stochastic, algorithm, channel, fighter, gambler, item, matroid, missile, restless, rmab, static",25
math,162,2015–2020,2015,2020,"algorithm, bandit, optimal, regret, online, policy, reward, game, arm, search, strategy, agent, ais, armed_bandit, confidence, gift, information, item, multi_armed, opponent, optimization, pilot, stochastic, ucb",24
math,162,2020–2025,2020,2025,"algorithm, bandit, online, optimal, regret, arm, reward, game, strategy, optimization, policy, agent, horizon, item, stochastic, ucb",16
math,163,2000–2005,2000,2005,"chemotactic, collapse, mesenchymal, morphogenesis, overcompressive, profile, shock, slemrod, szx, undercompressive",10
math,163,2005–2010,2005,2010,"crack, artificial_viscosity, growth, quasistatic, irreversible, diffeomorphism, flow, keller_segel, mass, parabolic, shock, viscosity, cahn_hilliard, chemical, coagulation, degasperis_procesi, dimensional, energy, evolution, fluid, gelation, gradient, grain, kinetic, parabolic_keller_segel, particle, pnp, viscoelastic",28
math,163,2010–2015,2010,2015,"keller_segel, mass, diffusion, parabolic, chemotaxis, critical, aggregation, aggregation_patlak_keller_segel, global, patlak_keller_segel, pks, cahn_hilliard, chemical, chemotactic, coagulation, crack, dissipating, enstrophy, fluid, gelation, gradient, kinetic, lipid, macromolecule, membrane, microvessel_wall, nonlocal, parabolic_keller_segel, particle, pressure, radial, rhomax, supercritical",33
math,163,2015–2020,2015,2020,"chemotaxis, diffusion, global, keller_segel, mass, nabla_cdot, nabla_nabla, parabolic, cdot, cdot_nabla, flow, frac, kinetic, nabla, parabolic_keller_segel, chemotactic, gradient, infty_infty, logistic, navi_stoke, pks, porous_medium, sensitivity, specie",24
math,163,2020–2025,2020,2025,"chemotaxis, diffusion, global, keller_segel, mass, nabla_cdot, parabolic, initial_datum, nabla_nabla, elliptic_keller_segel, nabla, specie, tumor, blowup, boundary_condition, cdot_nabla, fluid, infty_infty, logistic, patlak_keller_segel, pks",21
math,164,2000–2005,2000,2005,"multiresolution, wavelet, function, bessel, hilbert_space, msf, packet, curvelet, hankel, hoelder, multiwavelet, scale, wavelet_transform, zygmund, baggett, consideration, generator, hardy, ltworn, merrill, operator, orthogonal, orthonormal_basis, radial, rbf, refinable, rise, space, stone, theory, transform, wickerhauser",32
math,164,2005–2010,2005,2010,"wavelet, function, frame, multiresolution, refinable, bandlet, curvelet, estimator, ginf, needlet, operator, radial, shearlet, space, adic, basis, beam, chromatic, cross, estimation, fisz, generator, hilbert_space, hyperanalytic, hyperanalytic_signal, interpolation, mra, representation, signal, svd, symbol, theory, variance, wavelet_transform",34
math,164,2010–2015,2010,2015,"frame, function, shearlet, signal, wavelet, wavelet_transform, filter, bandlet, basis, bispectrum, coorbit, fmri, frequency, hyperanalytic_signal, iir, mallat, mask, molecule, multiresolution, property, representation, seismic, sinlet, space, spline, tfrs, transform, zernike",28
math,164,2015–2020,2015,2020,"function, wavelet, wavelet_transform, signal, frame, transform, multifractal, shearlet, multiwavelet, refinable, wavelet_framelet, adcock, biorthogonal, chirp, fouri_transform, frequency, leader, mallat, multiresolution, shock, slepian, spline, sso, sst, tight_framelet, troubled_cell_indicator, uncertainty, zernike",28
math,164,2020–2025,2020,2025,"wavelet, signal, transform, wavelet_transform, function, space, coorbit, fouri_transform, frequency, marathon_runner, mathbb, multifractal, quarklet, shearlet, varphi, besov, chirp, convolution, datum, filter, fmt, fractal, frame, framelet, interpolatory, mathcal, quark, sso, sst, stockwell_transform, tight_framelet",31
math,165,2000–2005,2000,2005,"digraph, graph, matrix, quantum, unitary, houche, krein, pattern, resolvent, arc, boundary_condition, cayley, chaology, crystal, enumerative_combinatoric, eulerian, feynman, feynman_diagram, field, groupoid, hamiltonian, infrared, june, massless, mathematic, motivation, nelson, quadrangularity, sake_simplicity, scalar, shuffle, smilansky, summer_school, yukawa",34
math,165,2005–2010,2005,2010,"graph, quantum, digraph, smilansky, coupling, edge, krein, leaky, representation, resolvent, sake_simplicity, boundary_condition, cap, circulant, conductance, eigenfunction, feynman_diagram, groupoid, houche, icg, ising, join, kirchhoff, lapacian, magnetic_field, matrix, neq_emptysetn, network, nodal, nol, operator, resonance, schr_dinger_operator, spectra, spectral, sturm, transfer, vertex",38
math,165,2010–2015,2010,2015,"graph, quantum, gauss_bonnet, stoke, transfer, vertex, edge, green, heat_kernel, hopf, kms, network, potential, resonance, bose_einstein_condensation, controllability, coupling, eigenfunction, grover_walk, kirchhoff, laplacian, magnetic_field, matrix, measurement, nodal, operator, pedagogical, quaternionic, schr_dinger_operator, semibranching, spectral_gap, undergraduate, universal, walk",34
math,165,2015–2020,2015,2020,"graph, quantum, transfer, vertex, walk, matrix, circulant, edge, fractional_revival, itop, discord, entanglement, exp_ita, graphene, homomorphism, inh, kms, laplacian, markov_chain, network, operator, perfect, quaternionic, schr_dinger_operator, semibranching, spectrum, szegedy, torsional_rigidity",28
math,165,2020–2025,2020,2025,"graph, quantum, transfer, vertex, walk, graphene, perfect, adjacency_matrix, matrix, cayley, fractional_revival, upsilon, bilayer, dynamic, edge, eigenvalue, grover, koopman, operator, periodic, signless_laplacian, sir, spectrum",23
math,166,2000–2005,2000,2005,"frame, operator, close, expansion, heisenberg, inmathbb, loss, perturbation, source, usable, weyl, wiener_amalgam, withstand, cgu, clifford, fabec, gabor_frame, introductory, khinchine, kovacevic, localization, mathbb_mathbb, norm, olafsson, ordower, overcomplete, overcompleteness, positive, random, rudelson, schur_horn, tremain, vector",33
math,166,2005–2010,2005,2010,"frame, operator, gabor_frame, parseval_frame, gabor, hilbert, hilbert_space, module, noncommutative, orthonormal_basis, subspace, tensor_product, tori, balian, boca, expansion, fock, free, interval, invertibility, localization, loss, multiplicity, multiplier, overcompleteness, pro, schur_horn, source, withstand",29
math,166,2010–2015,2010,2015,"frame, gabor, gabor_frame, operator, parseval_frame, tight, fusion, multiplier, orthonormal_basis, tetris, vector, balian, bessel, boca, exponential, fir, interval, krein, noncommutative, orthoplex, phase_retrieval, retrieval, riesz, spline, symbol, tori, weaving, zak_transform",28
math,166,2015–2020,2015,2020,"frame, gabor, gabor_frame, operator, fusion, hilbert_space, space, tight, etf, krein, parseval_frame, riesz, vector, blt, gram, lattice, mask, mathbb_mathbb, multiplier, orthoplex, sequence, shift, spline, weaving",24
math,166,2020–2025,2020,2025,"frame, fusion, gabor, operator, gabor_frame, hilbert_space, mathbb, mathbb_mathbb, phase_retrieval, space, biframe, dual, parseval_frame, blt, causal, continuous, dagger, lattice, mathbf, mathcal, metaplectic, multiplier",22
math,167,2000–2005,2000,2005,"cover, dcp, diameter, domination, graph, preliminary, ratio, structural, subversion, variant",10
math,167,2005–2010,2005,2010,"domination, graph, dcp, offensive_alliance, vertex, cover, dominating, cardinality, defensive_alliance, metric, mpd, set, subversion, cal, cartesian_product, deserve, diameter, dimension, emph, forall, frac_frac, fundamental, global, leq, minimum, mpdmpd, preliminary, ratio, resolving, structural, variant",31
math,167,2010–2015,2010,2015,"dominating, domination, graph, set, vertex, total, minimum, bondage, cal, cardinality, ldyn, leq, code, domination_multisubdivision, edge, emph, frac, frac_frac, gnt, mathrm, monopoly, mpd, offensive_alliance, tuple",24
math,167,2015–2020,2015,2020,"dominating, domination, graph, minimum, set, total, vertex, cardinality, edge, frac, roman_domination, digraph, game, gamma, gid, grundy, independent, ldyn, mathbin_box, power",20
math,167,2020–2025,2020,2025,"dominating, domination, graph, minimum, roman_domination, set, vertex, edge, cardinality, coalition, adjacent, distance, dom_dom, independent, irredundance, mathbin_box, semitotal, singleton_coalition, str, total",20
math,168,2000–2005,2000,2005,"3st, kimura, phylogenetic, acid, branching, dna, nucleic, speciation, tree, alpha, ary, census, channel, commute, configuration, evolution, fillup, information, lam_lam, letter, level, loglog, node, root, search, subtree, trie, variable",28
math,168,2005–2010,2005,2010,"tree, phylogenetic, subtree, alpha, kimura, trie, 3st, fillup, forest, gene, neighbor, pedigree, perfect_phylogeny, rna, aml, ancestral, automata, beech, central, depth, fagus, gamete, hook_length, ideal, loglog, mcmorris, net, node, pattern, phylogeny, protein, schnyder_wood, search, sequence, split, vertex",36
math,168,2010–2015,2010,2015,"tree, phylogenetic, gene, phylogenetic_tree, taxa, algorithm, bme, clade, genome, genome_fingerprint, quartet, rna, species, split, beech, chromosome, coalescent, cspr, depth, distance, fagus, forest, fractal, genomic, history, hook_length, lodgepole, multiset, perfect_phylogeny, phylogenetic_network, tanglegram, tgcc, trinet, ugfm, upgma, vertex",36
math,168,2015–2020,2015,2020,"phylogenetic, tree, gene, phylogenetic_tree, leaf, network, phylogenetic_network, tanglegram, taxa, cophenetic, metric, specie, ancestral, bet, coalescent, colless, csd, distance, fitch, fractal, history, lodgepole, nbet, nucleotide, phyl, polycube, rna_secondary, species, tropical",29
math,168,2020–2025,2020,2025,"network, phylogenetic_network, phylogenetic_tree, tree, gene, leaf, phylogenetic, child, specie, distance, index, ancestral, clade, evolutionary, fitch, graph, orchard, quarnet, quartet, reticulation, taxon, tropical",22
math,169,2000–2005,2000,2005,"polynomial, arrangement, derivative, real, rolle, root, arithm_tique, bicomplex, conv, entire, function, gevrey, imz, realizable, rie, sans, shidlovsky, transcendance, aspect, consistent, difference, holmgren, infinity, liouville, mathbb_mathbb, minimal, monogenic, paradox, pseudoanalytic, quasianalyticity, restriction, supp, title, transcendence, trigonometric",35
math,169,2005–2010,2005,2010,"function, polynomial, meromorphic, differential, entire, knizhnik_zamolodchikov, rational, coefficient, derivative, real, vekua, zero, abcabc, algebraic, archr, arrangement, center, conv, difference, differentiation, formal, hyper, liouvillle, matrix, order, painlev_transcendent, paley_wiener, picard, polya, pre, pseudoanalytic, pugh, rolle, root, transplant",35
math,169,2010–2015,2010,2015,"differential, function, meromorphic, entire, mahler, polynomial, abcabc, rational, zero, liouvillle, mora, vekua, analytic, bihomogeneous, coefficient, degree, escaping, forbidden, gabrielov, kontinuit, merten, ojasiewicz_exponent, painlev_transcendent, paley_wiener, theorem, tssatz, variable",27
math,169,2015–2020,2015,2020,"function, meromorphic, entire, mahler, differential, polynomial, transcendental_entire, order, quasianalytic, series, theorem, bruck, degree, derivative, difference, displaystyle, escaping, hirzebruch, ikehara, lelong, mathbb_mathbb, merten, nishioka, ojasiewicz_exponent, ordinary, polar, sahoo, shimizu, todd, wallpaper",30
math,169,2020–2025,2020,2025,"differential, entire, function, meromorphic, order, difference, mathbb_mathbb, transcendental_entire, polynomial, linear, mahler, sahoo, coefficient, derivative, growth, uniqueness, zero",17
math,170,2000–2005,2000,2005,"group, proposition, abs, arxiv_org, asdim, math_ann, relator, schick, atiyah, betti, center, commutativite, conjugacy_class, conjugaison, conjugated, dans, finite, graph, graphe, groupe, hnn_extension, indecomposable, integrality, product, representation, rigidity, rubik_cube, thomas, unique, vertex",30
math,170,2005–2010,2005,2010,"group, graph, rubik_cube, commutativite, conjugacy_class, cyc, gbs, kimmerle, m22, sandpile, unit, vertex, zassenhaus, cdp, center, chudnovsky_seymour, clique, conjugacy, conjugaison, conjugated, critical, cyclic, cycling, dans, decycling, digraph, expander, factorial, garside, graphe, groupe, line, mathieu, non, polycyclic, ring, sporadic, sullivan, torsion, tree, uss",41
math,170,2010–2015,2010,2015,"graph, group, vertex, abelian, cayley, gam_gam, paley, characterizable, circulant, critical, edge, finite, sandpile, cay, cofinite, cyclic, deg_deg, digraph, expander, exponent, factorial, frac, groupoid, intersection, line, order, prime, rfloor_lfloor, subgroup, tree",30
math,170,2015–2020,2015,2020,"finite, graph, group, vertex, cayley, power, subgroup, abelian, prime, cyclic, bci_bci, cay, cofinite, core_cubelike, cubelike, groupoid, intersection, perfect, pgl, textrm",20
math,170,2020–2025,2020,2025,"cayley, finite, graph, group, prime, vertex, power, subgroup, code, abelian, gruenberg_kegel_graph, perfect, adjacent, bci_bci, diameter, mathbf, nilpotent",17
math,171,2000–2005,2000,2005,"bacterial_genome, breakdown, cluster, mixture, outlier, 400bp, algorithm, bacterial, determinant, discharge, enviromental, estimation, estimator, expectation_maximization, fraley, genomic, hmm, hubert, hydrological, population, rejection, river, segmentation, series, ssp",25
math,171,2005–2010,2005,2010,"cluster, datum, ultrametricity, algorithm, clustering, estimator, outlier, population, breakdown, hddc, hierarchical, spectral, ssp, bacterial_genome, bible, consistency, decomposability, density, determinant, eigenvector, empirical, gutenberg, kohonen, manor, median, mixture, pervasive, pseudocube, pseudosquare, redundant, rejection, sample, som, ultrametric, zelnik",35
math,171,2010–2015,2010,2015,"cluster, clustering, datum, algorithm, bic, decomposability, hierarchical, histogram, mixture, pseudocube, pseudosquare, segmentation, adaptive, affinity, agglomerative_hierarchical_clustering, bible, breakpoint, breakpointerror, color, contingency, correlation, cwm, density, discrepancy, eigenvector, frac, gutenberg, paintbox, point, regression, string, subspace, ultrametricity",33
math,171,2015–2020,2015,2020,"algorithm, cluster, clustering, datum, distance, mixture, query, dataset, pose, segmentation, svd, zoom_svd, affinity, agent, breakpoint, breakpointerror, chronic, ctfs, estimation, frac, fuzzy, mcc, outlier, retrieval, rns, series, string, trs, web",29
math,171,2020–2025,2020,2025,"algorithm, cluster, clustering, dataset, datum, mixture, outlier, client, optimization, statistical, bfcr, consistency, distance, esc, estimation, fcm, fuzzy, ground_truth, ipca, lloyd, mssc, ohlc, perceptron, sample, wasserstein_barycenter",25
math,172,2000–2005,2000,2005,"borel, countable, equivalence, cardinal, hierarchy, reaping, recursion, arithmetic, associativity_commutativity, clone_clone, clone_unary, cov, descending, dichotomic, dual, equilateral, magnitude, measure, metric, omega, place, polish, quilateral, ramsey, recursive, reducibility, relation, sidon, subset, upper_bound",30
math,172,2005–2010,2005,2010,"ramsey, sqsubseteq, boolean, dnf, equiv, frak, lindenbaum, nordstrom, omega, sasson, segment, word, alphabet, arithme, auld, bre, conjecture, cov_cov, definable, doughnut, efhh, expose, halbeisen, harrington, hindman, ideal, lindenbaum_tarski, min, monadic, ordinal, pi2, set, subseteq_subseteq, tique, unsatisfiable",35
math,172,2010–2015,2010,2015,"ramsey, set, solc, theorem, cohesive, dnf, function, harrington, mathcal_mathcal, rainbow, rca_rrt, rrt, ultrafilter, unary_presentable, aca, arrow, cardinal, coloring, conjecture, dictatorial, fphp, graph, hechler, monadic, nordstrom, omega, poset, sasson, selective, subset, subshift, tukey, ultrafilter_tukey, uninorm, vec_vec, word",36
math,172,2015–2020,2015,2020,"graph, ramsey, theorem, class, relational, structure, ultrafilter, cardinal, set, mathcal_mathcal, property, borel, bowtie, coloring, computable, countable, fphp, indescribability, mathsf, poset, quandle, questionable, rainbow, rankwidth, reduct, reverse_mathematic, structurable, uninorm",28
math,172,2020–2025,2020,2025,"ramsey, structure, graph, theorem, relational, property, coloring, combinatorial, set, tree, aleph, amalgamation, beth_omega, borel, cardinal, class, color, csp, ershov_hierarchy, finite, fraisse, hindman, indescribability, indiscernible, kruskal, milliken, ordering, ordinal, quandle, questionable, rca, tpi, ultrahomogeneous",33
math,173,2000–2005,2000,2005,"gamma, beckman_quarle, delta, familiarity, metric, chain, lexicographic, mapping, measure, nonempty, note, reader, simeq, topic, dimension, embedding, euclidean, functional, isometry, lipschitz, lipschitzian, math, monotone, nearisometry, necessary_sufficient_condition, phi, point, space, urysohn",29
math,173,2005–2010,2005,2010,"metric, space, contraction, continuity, frechet, fuzzy, mapping, point, semigroup, differentiability, feller, graph, beckman_quarle, ciric, continuous, derivative, dini, familiarity, gamma, homeomorphism, isometry, laplace, lipschitzian, menger, monotone, mueller, porous, positivity, pretangent, self_adjoint, theorem, unilateral, urysohn",33
math,173,2010–2015,2010,2015,"metric, point, space, theorem, contraction, chet, cone, frechet, kirk, map, mapping, openness, caristi, cat, ciric, coacute, continuity, contractive, convex, fta, function, fuzzy, karap, multifunction, multivalued, proximate, rbrace, sard, semigroup, shahzad, ultrametric",31
math,173,2015–2020,2015,2020,"contraction, metric, point, space, theorem, mapping, contractive, function, chet, convex, caristi, coupling, crisp, cyclical, equilibrium, fuzzy, kakutani, karap, kirk, lipschitz, map, normality, soft, subregularity, transversality",25
math,173,2020–2025,2020,2025,"contraction, mapping, metric, point, space, theorem, function, contractive, convex, interpolative, kannan, lipschitz, chatterjea, cyclical, fuzzy, nonlinear, nsvf, proximity, transversality",19
math,174,2000–2005,2000,2005,"alliance, reinforcement, rival, trapped, artificial, cellular_automaton, code, consensus, germane, homogenous, human, interaction, linguistic, maintaining, markovian, minority, noise, north_east, observable, past, prisoner_dilemma, rule, speech, subclass, thickness, toom",26
math,174,2005–2010,2005,2010,"agent, alliance, opinion, pagerank, speech, wom, code, propensity, social, surfer, voter, web, artificial, bird, collectivist, communication, confidence, conflict, consumer, egoist, environment, human, interaction, linguistic, metric, mouth, multiagent, nash, online, optimum, participant, payoff, player, purchase, ranking, recipient, reinforcement, rival, site, trapped, wasteful, web_page",42
math,174,2010–2015,2010,2015,"agent, social, opinion, voter, dynamic, individual, network, communication, influence, marketing_activity, payoff, rumour, actual_inefficiency, axelrod, coalition, consensus, cultural, customer, exclusive, macrosystem, majority, multiagent, nash, negotiation, neighbor, optimum, protest, recipient, stifler, strategic, uninterested, voting, wasteful",33
math,174,2015–2020,2015,2020,"agent, consensus, dynamic, network, opinion, social, voter, interaction, flocking, marketing_activity, preference, voting, belief, cooperation, customer, dancer, graph, majoritarian, population, strategic",20
math,174,2020–2025,2020,2025,"agent, dynamic, network, opinion, social, consensus, interaction, cooperation, individual, population, voter, blockchain, confidence, degroot, election, hacker, influencer, majority, vote, voting",20
math,175,2000–2005,2000,2005,"painlev, painleve, okamoto_painlev, sixth_painlev, calogero, frac, isomonodromy, prime, riccati, 0xy, 2ab, algebraic, balpha_blambda, differential, divisorial_contraction, dkp, dpv, ehrlich, group, hadamard, heun, hypergeometric, inozemtsev, kjurkchiev, lra, mazzocco, nahm_transform, okamoto, pair, pvi, riemann_hilbert, root, schlesinger, sixth_painleve, toda, transformation, ultradiscrete, wdvv",38
